p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.04381296949291e-206	0.818647895223878	0.823	0.338	1.58252484304821e-202	cluster_9	C5ar1	1.18105925867368
4.44733476300962e-160	0.810251085638092	0.957	0.773	6.74260423419889e-156	cluster_9	Pnrc1	1.16894522312497
5.44526808509001e-36	0.80482207544677	0.391	0.226	8.25557094380497e-32	cluster_9	Plac8	1.16111281704502
2.83686767895185e-35	0.80376130469103	0.35	0.202	4.30097508805891e-31	cluster_9	Irf7	1.15958244833619
2.70080870503724e-290	0.799282893681332	0.48	0.096	4.09469607770696e-286	cluster_9	Clec5a	1.15312146698144
3.69842820021523e-159	0.794043276232924	1	0.995	5.6071869943463e-155	cluster_9	Fth1	1.14556229687246
2.40324506020303e-195	0.793353725068777	0.352	0.071	3.64355983577382e-191	cluster_9	Upp1	1.14456748482751
8.47361124341696e-146	0.79196364598357	0.819	0.51	1.28468420061445e-141	cluster_9	Prdx6	1.14256202462484
1.74215266205982e-227	0.783893528621887	0.578	0.171	2.6412776509489e-223	cluster_9	Igsf6	1.13091930632775
4.45856180572417e-221	0.770459481440039	0.561	0.159	6.75962555365841e-217	cluster_9	Samsn1	1.11153807307943
3.49701428681149e-122	0.766508301811457	0.631	0.315	5.30182336023491e-118	cluster_9	Tnfaip2	1.10583772582361
1.6673525069703e-206	0.761698467165819	0.828	0.394	2.52787313581767e-202	cluster_9	Fxyd5	1.09889860123285
2.16559861125373e-191	0.758164845318002	0.71	0.312	3.28326405452178e-187	cluster_9	Apbb1ip	1.09380066251663
5.25899814075565e-197	0.756383065045203	0.98	0.836	7.97316708119965e-193	cluster_9	Arpc2	1.09123009695311
1.48361074135641e-187	0.755583280367339	0.469	0.129	2.24930224497045e-183	cluster_9	Mxd1	1.09007625156458
6.59967642744256e-167	0.752504588122434	0.859	0.495	1.00057694316457e-162	cluster_9	Rnf149	1.08563463753043
4.52250717556618e-231	0.744580177192971	0.31	0.045	6.85657312887589e-227	cluster_9	Wfdc21	1.07420212918053
0	0.738514083109065	0.511	0.08	0	cluster_9	Cd300lf	1.06545060532811
5.75828536518285e-144	0.736488434384397	0.992	0.873	8.73013644215371e-140	cluster_9	S100a11	1.06252821195845
2.69020467532852e-195	0.734322451072781	0.55	0.172	4.07861930826558e-191	cluster_9	Snx20	1.05940335857613
7.88526471718818e-153	0.722417657479365	0.58	0.209	1.1954849837729e-148	cluster_9	Il1rn	1.0422283718961
1.01680241986719e-169	0.720922453208062	0.302	0.056	1.54157414876064e-165	cluster_9	Retnlg	1.04007124810878
4.23526832578091e-152	0.720546505552446	0.76	0.348	6.42109030871644e-148	cluster_9	Lst1	1.03952887029039
1.53760657348081e-203	0.715482723439298	0.652	0.233	2.33116532605426e-199	cluster_9	Ncf4	1.0322233769476
9.50052268311479e-86	0.709313041905762	0.27	0.078	1.44037424398703e-81	cluster_9	Ly6c2	1.02332240799531
1.91756378086583e-196	0.709214753766487	0.614	0.207	2.90721844817069e-192	cluster_9	Slc16a3	1.0231806081842
9.43565008843124e-68	0.702241710631085	0.536	0.287	1.43053890990706e-63	cluster_9	Ptgs2	1.01312063343285
3.53865850639402e-193	0.691321972025085	0.348	0.069	5.36496016154397e-189	cluster_9	F10	0.997366780698169
1.13415987152524e-187	0.684680348101704	0.518	0.167	1.71949978121941e-183	cluster_9	Retreg1	0.987784942800458
1.63101108280019e-156	0.681370679155765	0.967	0.48	2.47277590263336e-152	cluster_9	Fcer1g	0.983010099825167
5.52776914377034e-111	0.679966383676666	0.653	0.362	8.38065079887022e-107	cluster_9	Stk17b	0.980984129701529
2.06263027044136e-170	0.679178586438174	0.799	0.398	3.12715375301614e-166	cluster_9	Fam49b	0.97984757853233
4.57705923801879e-191	0.678556469998174	0.88	0.394	6.93927951076029e-187	cluster_9	Cd53	0.978950054229486
2.31851525920279e-152	0.674342436797337	0.734	0.334	3.51510098447735e-148	cluster_9	Gmfg	0.972870489428498
0	0.674054780942795	0.352	0.038	0	cluster_9	Ltb	0.972455489753667
7.588304179282e-78	0.670704582999873	0.303	0.108	1.15046279662094e-73	cluster_9	Isg20	0.967622175795417
1.09232396401609e-64	0.669569811607732	0.407	0.202	1.6560723618448e-60	cluster_9	Bnip3	0.965985046735433
0	0.667219250432722	0.404	0.057	0	cluster_9	Hdc	0.96259390378494
1.87139630360474e-150	0.666997600276823	0.944	0.685	2.83722393589515e-146	cluster_9	Arpc1b	0.962274130204211
6.47209199589481e-236	0.665580398993583	0.493	0.116	9.81233867497612e-232	cluster_9	Sirpb1c	0.960229540940939
1.18938917401142e-169	0.660584740748083	0.955	0.707	1.80323292671871e-165	cluster_9	Tmbim6	0.953022329564181
3.30998815099857e-133	0.658622194708106	0.952	0.576	5.01827303572894e-129	cluster_9	Lgals3	0.95019097412479
1.45479862771461e-100	0.653415875850068	0.428	0.162	2.20562019947812e-96	cluster_9	Clec4n	0.942679843727012
7.33326207999318e-139	0.648483277245647	0.901	0.647	1.11179586394777e-134	cluster_9	Tax1bp1	0.935563608181718
2.29170969130234e-176	0.646930642594314	0.475	0.139	3.47446106298347e-172	cluster_9	Nfkbid	0.933323629869927
7.95405507228921e-96	0.646301473925876	0.859	0.607	1.20591428950977e-91	cluster_9	Nfkbiz	0.932415931352089
4.83795574893613e-255	0.639839499145955	0.367	0.058	7.33482471096207e-251	cluster_9	Sell	0.923093272382747
3.31530794295202e-186	0.638523535078067	0.848	0.354	5.02633837230956e-182	cluster_9	Spi1	0.921194737548017
3.60527688038585e-164	0.632365988401787	0.49	0.161	5.46596027835298e-160	cluster_9	Ogfrl1	0.912311275494106
4.5011474210471e-102	0.632087466086351	0.936	0.704	6.82418960504951e-98	cluster_9	Cstb	0.91190945273085
2.11737791386837e-272	0.631282497588931	0.425	0.076	3.21015665521584e-268	cluster_9	Csf3r	0.91074812867155
1.51137389743324e-140	0.621309403754788	1	0.994	2.29139396589853e-136	cluster_9	Eif1	0.896359995654712
1.61080313726634e-136	0.61624592317781	0.53	0.212	2.4421386364095e-132	cluster_9	N4bp1	0.889054937336668
1.17606823915694e-169	0.616212246640944	0.879	0.421	1.78303705738584e-165	cluster_9	Arhgdib	0.889006352363936
5.06302311954593e-53	0.612886406053015	0.341	0.158	7.67604935154358e-49	cluster_9	Dusp2	0.884208178640944
5.05708199544507e-66	0.611817010432804	0.843	0.638	7.66704201329427e-62	cluster_9	Klf2	0.882665366882917
3.15639878890547e-144	0.610255782788706	0.481	0.17	4.78541620385958e-140	cluster_9	Arrdc4	0.880412991503079
2.18016048201135e-164	0.610119241377983	0.885	0.438	3.30534130677742e-160	cluster_9	Cotl1	0.880216003886952
1.45271593863158e-160	0.608223759339012	0.561	0.197	2.20246263455934e-156	cluster_9	Cd52	0.877481401349235
1.05086900825846e-70	0.607843767320675	0.571	0.343	1.59322250342065e-66	cluster_9	Samhd1	0.876933188748803
6.75239200174588e-132	0.606870821308127	0.971	0.796	1.02373015138469e-127	cluster_9	Sh3bgrl3	0.875529524361447
5.93834397954516e-122	0.598356390325896	0.99	0.806	9.00312330738841e-118	cluster_9	H2-D1	0.86324579700739
2.52644279414576e-119	0.591962867762633	0.581	0.251	3.83033992020439e-115	cluster_9	Ptafr	0.85402189371156
7.05026552010355e-122	0.590898374422732	0.931	0.696	1.0688907555029e-117	cluster_9	Msn	0.852486154449025
1.11390062373246e-42	0.589263063603531	0.568	0.398	1.68878473564078e-38	cluster_9	Cited2	0.850126899639852
4.50736408048348e-76	0.587656829738157	0.54	0.331	6.833614682421e-72	cluster_9	Bnip3l	0.847809594007769
1.67881861629058e-148	0.58713491161197	0.54	0.213	2.54525690415815e-144	cluster_9	Ostf1	0.847056625315368
1.71469943725421e-142	0.585423189478503	0.705	0.349	2.5996558168211e-138	cluster_9	Rhog	0.844587132282036
7.88311540131404e-92	0.585106158806226	0.591	0.341	1.19515912599322e-87	cluster_9	Vasp	0.844129753703332
3.35892838929894e-102	0.584925169480093	0.685	0.391	5.09247133101612e-98	cluster_9	Gm2a	0.843868641300067
4.66479427748473e-64	0.583768568910805	0.479	0.253	7.0722946040946e-60	cluster_9	Gngt2	0.842200019394466
2.98730976046344e-139	0.58358766521933	0.533	0.22	4.52906032783863e-135	cluster_9	Tsc22d4	0.841939030535896
1.64131857119424e-74	0.581538636432549	0.913	0.717	2.48840308578758e-70	cluster_9	Sat1	0.838982906866569
8.64511847922098e-135	0.580503812529282	0.964	0.686	1.31068641263469e-130	cluster_9	Rps27	0.837489971553131
7.07167309512852e-160	0.579384756610563	0.445	0.131	1.07213635795244e-155	cluster_9	Pilra	0.835875515128719
1.39911670175511e-128	0.579277615573575	0.822	0.532	2.12120083153092e-124	cluster_9	Pak2	0.83572094328598
3.90579441547644e-212	0.576537447483096	0.45	0.107	5.92157491330383e-208	cluster_9	Sorl1	0.831767716370644
1.02938493934385e-219	0.576222158385308	0.304	0.048	1.56065050653921e-215	cluster_9	Egln3	0.831312850352818
4.86040079863598e-134	0.576145543401687	0.641	0.305	7.36885365081201e-130	cluster_9	Skap2	0.831202318295891
0	0.570117029388455	0.33	0.034	0	cluster_9	Cxcr2	0.822505011025071
4.28024099621154e-128	0.562554818029307	0.969	0.694	6.48927337435632e-124	cluster_9	Cyba	0.811595046199074
4.58067636530732e-17	0.561539282159151	0.444	0.376	6.94476343744243e-13	cluster_9	Fam162a	0.810129937635355
4.29293789962297e-141	0.555858159930032	0.299	0.067	6.50852314961838e-137	cluster_9	Bcl2a1a	0.801933810768721
6.81515336993679e-143	0.553191740689238	0.993	0.955	1.03324540241612e-138	cluster_9	Gabarap	0.798086980953098
5.51716027704174e-91	0.54516599161013	0.821	0.54	8.36456669602298e-87	cluster_9	Lsp1	0.786508272557249
8.94311793594847e-95	0.542801209295531	0.979	0.858	1.35586611026915e-90	cluster_9	Gpx1	0.783096612839196
3.72510903813227e-123	0.53992826240607	0.404	0.136	5.64763781271233e-119	cluster_9	Lyst	0.778951826609033
2.17099796321353e-79	0.539343823401563	0.646	0.434	3.29145001202803e-75	cluster_9	Ypel3	0.778108659355527
1.33370581307049e-120	0.537182448035584	0.42	0.14	2.02203138319617e-116	cluster_9	Cyp4f18	0.77499045383353
1.63145217480113e-110	0.535111852265286	0.574	0.273	2.473444642216e-106	cluster_9	Vsir	0.772003215584036
4.78637971320198e-200	0.533335850717597	0.29	0.046	7.25663028318552e-196	cluster_9	Slfn4	0.769440986958573
3.20957982467249e-119	0.526479049039238	0.873	0.567	4.86604397218596e-115	cluster_9	Vamp8	0.759548713180845
1.63629656895636e-105	0.523591921013414	1	0.983	2.48078922819473e-101	cluster_9	Ftl1	0.755383467895578
6.91760470355208e-81	0.52347386964596	0.626	0.408	1.04877804910553e-76	cluster_9	Adipor1	0.755213155773182
2.65942467716106e-98	0.522036839182904	0.346	0.108	4.03195375304389e-94	cluster_9	Lrg1	0.753139959050525
2.90700351077833e-66	0.518038896397978	0.458	0.255	4.40730802269102e-62	cluster_9	Dhrs7	0.747372146820954
3.39425821211742e-155	0.517132054165961	0.431	0.125	5.14603487539121e-151	cluster_9	Fgr	0.746063850029954
2.5497892388269e-71	0.514628329158106	0.5	0.261	3.86573546498547e-67	cluster_9	Ezr	0.742451738377373
3.37267325530773e-185	0.511338595189823	0.398	0.093	5.11330992237205e-181	cluster_9	Gm5150	0.737705655495486
1.89245105248551e-144	0.508450117788788	0.417	0.126	2.86914504067328e-140	cluster_9	Nfam1	0.733538463473294
1.76595479031903e-111	0.508285505062542	0.914	0.625	2.67736405760269e-107	cluster_9	Arpc5	0.733300977509472
4.72497779766614e-172	0.506685345197122	0.386	0.089	7.16353883904163e-168	cluster_9	Mcemp1	0.730992434807
4.50541523838584e-89	0.50645684480251	0.654	0.38	6.83066004291678e-85	cluster_9	Emilin2	0.730662778420853
8.50762439559168e-112	0.505966611385242	0.935	0.724	1.28984093461565e-107	cluster_9	Gnai2	0.729955521100882
6.0969216444287e-174	0.505840023585775	0.433	0.116	9.24354290511835e-170	cluster_9	Bst1	0.729772893510353
1.66820152943988e-113	0.505259870771187	0.89	0.637	2.52916033878381e-109	cluster_9	Son	0.72893590992179
4.75592507159678e-76	0.50525659746094	0.754	0.52	7.21045800104787e-72	cluster_9	Nfe2l2	0.72893118753333
1.84696623430254e-67	0.501026687377287	0.595	0.352	2.80018550782608e-63	cluster_9	Tnfaip3	0.722828717232237
2.0092701506359e-38	0.500268908906077	0.344	0.193	3.04625447537909e-34	cluster_9	Egr3	0.721735473989729
9.9149522719338e-112	0.497933520380018	0.967	0.756	1.50320591394788e-107	cluster_9	Clic1	0.718366220544636
4.77867612824317e-36	0.497355868615614	0.349	0.199	7.24495087802946e-32	cluster_9	Rtp4	0.717532845208769
5.52004121124884e-47	0.494856109128633	0.399	0.222	8.36893448037437e-43	cluster_9	Trim30a	0.713926454593486
9.28259265145059e-80	0.491335959438217	0.795	0.527	1.40733387188642e-75	cluster_9	Capg	0.708847952091937
6.82571101753401e-173	0.489821441742464	0.368	0.082	1.03484604736833e-168	cluster_9	Arg2	0.706662964922935
3.49911304606607e-85	0.488775301668295	0.717	0.458	5.30500528914077e-81	cluster_9	Tuba1c	0.705153703825856
8.80034536342215e-75	0.486376100557964	0.709	0.487	1.33422036054843e-70	cluster_9	Atp6v1e1	0.701692388281886
1.44032516644357e-98	0.485233058412223	0.467	0.19	2.18367698484509e-94	cluster_9	Cd300a	0.700043327046698
4.88072137643747e-195	0.484272054201734	0.303	0.05	7.39966167881686e-191	cluster_9	Fpr1	0.698656891037953
1.09826479884782e-72	0.483194015529914	0.651	0.404	1.66507926153318e-68	cluster_9	Emb	0.697101609992231
5.03546476801942e-52	0.483147608537574	0.963	0.808	7.63426813479424e-48	cluster_9	Ier3	0.697034658854521
3.50766786696191e-81	0.482555470271993	0.704	0.462	5.31797525310095e-77	cluster_9	H2aj	0.696180383915246
1.10684318471868e-36	0.482146435017838	0.381	0.219	1.67808495235199e-32	cluster_9	Gadd45a	0.695590270782528
6.51562107792584e-72	0.481957471540659	0.632	0.356	9.87833311624337e-68	cluster_9	Psmb8	0.695317654111092
1.41134065523449e-136	0.480790470126468	0.382	0.112	2.13973356740101e-132	cluster_9	Pygl	0.693634026958129
2.25698569617794e-06	0.479887742206057	0.369	0.348	0.0342181601397538	cluster_9	Slfn5	0.69233166586408
5.4819664368135e-95	0.478747684755593	0.631	0.297	8.31120931485294e-91	cluster_9	Fyb	0.690686910633967
1.62075265814808e-52	0.473579598465103	0.741	0.547	2.4572231050183e-48	cluster_9	Gpi1	0.68323093817179
1.91171308192361e-104	0.471297439021615	0.412	0.153	2.89834820350438e-100	cluster_9	Ptpn6	0.679938478060153
3.57877027684284e-74	0.470677223125544	0.482	0.253	5.42577361672143e-70	cluster_9	Plp2	0.67904369566261
1.32742750554329e-92	0.470658578491715	0.548	0.255	2.01251284115419e-88	cluster_9	Itgb2	0.679016797141847
4.29234953525348e-120	0.46859611163275	0.716	0.313	6.5076311303978e-116	cluster_9	Fcgr3	0.67604128643242
2.33358434994601e-111	0.468524701686613	0.466	0.178	3.53794723295314e-107	cluster_9	Lpcat2	0.675938263657257
1.42695074970836e-113	0.46702878252539	0.43	0.158	2.16340003163284e-109	cluster_9	Pstpip1	0.673780108501791
1.54347429184467e-67	0.466802484837618	0.556	0.347	2.3400613738657e-63	cluster_9	Snap23	0.673453629949877
4.66160725866856e-99	0.464700400320331	0.884	0.652	7.0674627648674e-95	cluster_9	Srsf5	0.670420963041258
3.79322632719704e-72	0.462835780801415	0.89	0.749	5.75091043466343e-68	cluster_9	Map1lc3b	0.667730885708172
6.0378111978863e-55	0.46275481051333	0.626	0.398	9.15392555711542e-51	cluster_9	Plaur	0.667614070275093
7.40280210693918e-71	0.462349144097333	0.886	0.673	1.12233882743305e-66	cluster_9	Cd44	0.667028817348479
5.73008301699199e-72	0.460434174568839	0.721	0.479	8.68737886206156e-68	cluster_9	Trib1	0.664266100306267
8.15125899737454e-57	0.459824387677023	0.525	0.286	1.23581237659195e-52	cluster_9	Pla2g7	0.663386363781445
7.67479352266631e-100	0.458610311052605	0.494	0.194	1.16357544597144e-95	cluster_9	Cytip	0.661634821456139
8.06730741254548e-106	0.458094977898469	0.891	0.609	1.22308447681602e-101	cluster_9	Arpc3	0.660891352870261
9.06646354549819e-58	0.457268742534525	0.455	0.238	1.37456653813298e-53	cluster_9	Cxcr4	0.659699347208092
1.2765970964051e-72	0.457104262128655	0.795	0.548	1.93544885785977e-68	cluster_9	Taldo1	0.659462052142219
3.7331269451294e-102	0.455908451105217	0.994	0.974	5.65979376151068e-98	cluster_9	Pfn1	0.657736861508865
4.19484166751208e-92	0.45573809558783	0.454	0.189	6.35979945211506e-88	cluster_9	Lyn	0.657491090448743
3.86320029747501e-77	0.45499760889796	0.605	0.357	5.85699797100186e-73	cluster_9	Diaph1	0.656422793973423
1.14958973034429e-213	0.454953848490378	0.334	0.058	1.74289299017498e-209	cluster_9	Sirpb1b	0.656359661050418
5.58369097420693e-140	0.454174875926829	0.932	0.432	8.46543388599513e-136	cluster_9	Laptm5	0.655235841195996
3.79149167964631e-26	0.454032858116993	0.814	0.693	5.74828053551177e-22	cluster_9	Cd9	0.655030952806028
8.23510944383918e-81	0.453827673329556	0.511	0.275	1.24852494278046e-76	cluster_9	Rab8a	0.654734933730726
1.34376147026009e-76	0.453025526612908	0.441	0.202	2.03727676506132e-72	cluster_9	Fam107b	0.653577680640553
1.78645780411065e-74	0.452797834881874	0.406	0.178	2.70844867681216e-70	cluster_9	Chd7	0.65324919090934
2.88706226490117e-60	0.450508697476806	0.666	0.466	4.37707509981667e-56	cluster_9	Eif4ebp1	0.649946663727134
9.37589680621195e-101	0.44965762759304	0.987	0.903	1.42147971478979e-96	cluster_9	Rhoa	0.648718829426375
1.71942706332417e-100	0.449578207401892	0.988	0.89	2.60682337070578e-96	cluster_9	Cdc42	0.64860425031046
4.57166827398174e-100	0.448438505537721	0.419	0.158	6.93110627018372e-96	cluster_9	Hcst	0.646960008082929
6.70031254014304e-149	0.446357407463127	0.357	0.088	1.01583438421109e-144	cluster_9	Ltb4r1	0.643957618211107
1.1378261333506e-97	0.445655373180757	0.966	0.767	1.72505820077284e-93	cluster_9	Tpm3	0.642944796833399
2.56652735250712e-99	0.444348546215559	0.876	0.595	3.89111211913604e-95	cluster_9	Pitpna	0.641059444051408
5.40139935858154e-73	0.443388422170428	0.431	0.199	8.18906156754548e-69	cluster_9	Bcl2l11	0.639674277852859
3.55321721636149e-83	0.443153219287967	0.705	0.448	5.38703262172566e-79	cluster_9	Cap1	0.639334951820729
1.2416869145961e-90	0.442385336755733	0.911	0.707	1.88252153121914e-86	cluster_9	Chmp4b	0.63822713149949
5.61744426629023e-91	0.440091202064194	0.816	0.56	8.51660725212262e-87	cluster_9	Prelid1	0.634917394756875
5.62731636925567e-68	0.439754054258746	0.543	0.323	8.53157434742853e-64	cluster_9	Ppp1r18	0.634430993289909
1.38706312881002e-63	0.439045874206669	0.895	0.692	2.10292640958887e-59	cluster_9	Btg2	0.633409305440721
7.6782080466838e-108	0.437976249396471	0.83	0.429	1.16409312195773e-103	cluster_9	Ucp2	0.631866163031437
1.1390844735651e-66	0.433570511094672	0.95	0.785	1.72696597037205e-62	cluster_9	Txn1	0.625510026231977
3.5478577667963e-82	0.433214443857322	0.455	0.213	5.37890716023986e-78	cluster_9	Cmip	0.624996329794429
2.58870185256951e-84	0.431703149795265	0.808	0.581	3.92473087868063e-80	cluster_9	Chmp2a	0.622815993345774
2.78324149917374e-72	0.431176225599783	0.435	0.196	4.2196724368973e-68	cluster_9	Cd300ld	0.622055802422029
5.71570876625651e-80	0.429185148281836	0.414	0.173	8.6655860605215e-76	cluster_9	Selplg	0.619183285049399
5.36077327064676e-87	0.428145202518283	0.941	0.785	8.12746835562756e-83	cluster_9	Rac1	0.617682960453527
1.85315896638239e-111	0.425417552298744	0.333	0.099	2.80957430893234e-107	cluster_9	Klf10	0.613747793008519
9.73053841407824e-67	0.423302246960408	0.559	0.351	1.4752469289584e-62	cluster_9	Leprotl1	0.610696052486937
7.9891342083871e-68	0.423228900435072	0.498	0.247	1.21123263733357e-63	cluster_9	Lrrc25	0.610590235818567
2.19620179553815e-84	0.421620731069159	0.704	0.426	3.32966154221539e-80	cluster_9	Grb2	0.608270137849455
1.39896973042491e-96	0.419043307733955	0.502	0.204	2.12097800829721e-92	cluster_9	Plbd1	0.604551701985485
4.25118598652658e-66	0.417788876949682	0.695	0.504	6.44522307417295e-62	cluster_9	Arpp19	0.602741940913875
7.09975196971277e-97	0.416471519333384	0.368	0.125	1.07639339612815e-92	cluster_9	Rab11fip1	0.600841395613766
8.95079563796444e-58	0.416056556549649	0.588	0.404	1.35703012667179e-53	cluster_9	Ssu72	0.600242730863518
2.35427457282702e-54	0.415019406980856	0.514	0.323	3.56931567986305e-50	cluster_9	Atg3	0.598746440323959
5.39901659167813e-86	0.41421643243196	0.949	0.708	8.18544905464322e-82	cluster_9	Rpl18	0.597587992924307
8.29070295067277e-46	0.412111536005863	0.954	0.772	1.2569534743515e-41	cluster_9	Tspo	0.594551269288792
1.26790800529156e-74	0.411287756226928	0.903	0.724	1.92227532682254e-70	cluster_9	Atp6v1g1	0.593362806286938
2.73615553212851e-63	0.408491259847959	0.469	0.259	4.14828540226004e-59	cluster_9	Fam32a	0.589328314829136
3.81187139845909e-47	0.406492379103159	0.467	0.272	5.77917822720383e-43	cluster_9	Dusp5	0.586444539491283
2.00672969585865e-53	0.406079555893117	0.5	0.308	3.04240289189129e-49	cluster_9	Sap18	0.585848961493393
3.9144913684334e-59	-0.406252733040023	0.045	0.312	5.93476036368188e-55	cluster_9	Bmp1	-0.586098803304428
3.3339066394934e-42	-0.40632448602658	0.292	0.526	5.05453585613595e-38	cluster_9	Kdelr2	-0.586202320982304
1.23544508461193e-54	-0.410930836704863	0.205	0.487	1.87305829278015e-50	cluster_9	Tgfbr2	-0.592847880262458
5.34532692201542e-62	-0.414512183645439	0.042	0.314	8.10405014646758e-58	cluster_9	Copz2	-0.59801467173333
2.22235011897721e-57	-0.416538937480686	0.065	0.332	3.36930501538135e-53	cluster_9	Il11ra1	-0.600938659440543
3.15387844699467e-24	-0.416574855085704	0.874	0.713	4.78159511348862e-20	cluster_9	Gsn	-0.600990477591183
3.90469286765691e-51	-0.416637962088381	0.043	0.28	5.91990485665465e-47	cluster_9	Adamts2	-0.601081521750992
4.64761046034728e-48	-0.417220851061454	0.207	0.47	7.04624221893251e-44	cluster_9	Aplp2	-0.601922452781832
5.66438466168772e-67	-0.417693319165937	0.044	0.33	8.58777358558475e-63	cluster_9	Dst	-0.602604080173148
3.55037173203664e-55	-0.418674071565464	0.032	0.277	5.38271858294075e-51	cluster_9	Fxyd1	-0.604019006796286
6.88813838442756e-23	-0.418726069274196	0.119	0.264	1.04431066046306e-18	cluster_9	Cd93	-0.604094023632811
6.14394016696059e-49	-0.419475700245385	0.056	0.29	9.31482768712895e-45	cluster_9	Pdlim1	-0.605175512517442
8.92431803919838e-63	-0.421305066200632	0.036	0.307	1.35301585792287e-58	cluster_9	Npdc1	-0.607814729709048
8.61241171472088e-32	-0.422514382838961	0.096	0.276	1.30572774006883e-27	cluster_9	Cfh	-0.60955940482603
1.05056604510857e-41	-0.423647516886366	0.055	0.263	1.5927631809891e-37	cluster_9	C1s1	-0.611194171696883
2.14187643609482e-58	-0.423909025146988	0.064	0.331	3.24729886476336e-54	cluster_9	Nfix	-0.611571448367634
1.12455222950439e-52	-0.4243888127463	0.049	0.294	1.70493363515161e-48	cluster_9	Sdc2	-0.612263635557842
2.74038659282488e-42	-0.425083630112812	0.862	0.88	4.1547001133818e-38	cluster_9	mt-Co1	-0.613266045126833
3.74775886801885e-51	-0.425108307822634	0.058	0.299	5.68197721980338e-47	cluster_9	Olfml2b	-0.613301647536413
1.27659807061347e-67	-0.425670934755943	0.188	0.511	1.93545033485709e-63	cluster_9	Tceal9	-0.614113346622968
7.6875323511205e-20	-0.426042500086723	0.758	0.804	1.16550677975338e-15	cluster_9	Cd63	-0.614649402083051
1.49108333855142e-55	-0.431320332246164	0.029	0.273	2.2606314495778e-51	cluster_9	Scn1b	-0.622263704366122
1.70623784813026e-54	-0.433477002796568	0.207	0.489	2.58682720155029e-50	cluster_9	Ndufa5	-0.62537512227402
1.2835727946404e-57	-0.433586474851929	0.045	0.305	1.94602471395432e-53	cluster_9	Plxdc2	-0.625533057065405
7.35455783545734e-53	-0.434898809159867	0.05	0.296	1.11502451343369e-48	cluster_9	C1qtnf6	-0.627426355263457
1.64192861685804e-49	-0.435150549280834	0.032	0.261	2.48932797601848e-45	cluster_9	Lamb1	-0.627789539487567
1.46480912774448e-12	-0.436760214727919	0.348	0.473	2.22079711857341e-08	cluster_9	Cebpd	-0.630111795845567
8.16401828343626e-45	-0.439313940421719	0.654	0.791	1.23774681195177e-40	cluster_9	Selenof	-0.633796043239803
9.61249464909811e-36	-0.439655058148146	0.086	0.281	1.45735031374976e-31	cluster_9	Dag1	-0.634288172092079
4.09739857714674e-63	-0.441514452241691	0.056	0.339	6.21206598281218e-59	cluster_9	Lhfp	-0.636970710729894
8.64904623598004e-36	-0.443509294644645	0.772	0.813	1.31128189983693e-31	cluster_9	mt-Nd5	-0.639848659971992
1.82830688160043e-40	-0.443952760133666	0.862	0.875	2.77189606319442e-36	cluster_9	Ppib	-0.640488445433807
1.42366570082466e-69	-0.445135540140968	0.077	0.377	2.15841956902026e-65	cluster_9	Txndc5	-0.642194836284805
7.73254535620426e-44	-0.44610569115488	0.04	0.253	1.17233120145413e-39	cluster_9	Mfap2	-0.643594468341488
2.0295562545348e-51	-0.449377491640659	0.15	0.411	3.07701023750022e-47	cluster_9	Mdh1	-0.648314678677101
2.65321726378744e-48	-0.450779685483169	0.045	0.274	4.02254269362814e-44	cluster_9	Myc	-0.650337616780054
1.37540866690901e-40	-0.456727243805304	0.985	0.993	2.08525707990076e-36	cluster_9	Rpl32	-0.658918129676797
2.098299294393e-77	-0.458297285225518	0.158	0.505	3.18123156022923e-73	cluster_9	Cyb5a	-0.66118322064773
4.2753897787542e-75	-0.459500530908917	0.238	0.582	6.48191844356924e-71	cluster_9	Clic4	-0.662919137228141
2.31104848329841e-79	-0.461503413195839	0.998	0.982	3.50378060552871e-75	cluster_9	Eef1a1	-0.665808685570968
4.83089534691701e-43	-0.464520229556802	0.169	0.407	7.32412043546087e-39	cluster_9	Glul	-0.670161031574201
1.44341403629551e-11	-0.464792381840788	0.162	0.258	2.18836002042763e-07	cluster_9	Cd83	-0.670553664324674
1.63735577808608e-70	-0.466409429879428	0.338	0.65	2.4823950951563e-66	cluster_9	Eef1g	-0.6728865715109
5.91346749389555e-37	-0.469776640775964	0.405	0.628	8.96540806749505e-33	cluster_9	Ndufb10	-0.677744429972959
1.2069940261158e-73	-0.469798723162532	0.171	0.497	1.82992364299416e-69	cluster_9	Cyb5r3	-0.677776288122552
1.20410605915915e-67	-0.471714377137839	0.055	0.351	1.82554519629118e-63	cluster_9	Rhoj	-0.680539992612787
7.42123886534368e-35	-0.472568659242389	0.133	0.33	1.12513402437476e-30	cluster_9	Vcan	-0.681772461168541
1.96671185619217e-53	-0.474880559967705	0.333	0.617	2.98173184517295e-49	cluster_9	Rhob	-0.685107828879982
1.82023711875461e-53	-0.475681096631095	0.09	0.345	2.75966149574387e-49	cluster_9	Bin1	-0.686262759154305
8.33733205732367e-33	-0.477133375681561	0.99	0.967	1.26402291321084e-28	cluster_9	Vim	-0.688357954938398
2.15424629720904e-69	-0.478466932828621	0.967	0.962	3.26605281119863e-65	cluster_9	Rps4x	-0.690281871221204
1.97479417085983e-71	-0.480283902986199	0.05	0.356	2.99398544244059e-67	cluster_9	Fkbp9	-0.692903205056985
