experiment	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
tdT_4Day	cluster_6_up	R-MMU-174154	APC/C:Cdc20 mediated degradation of Securin	5/76	67/8828	0.000263760224698358	0.00202765672736863	0.00126674318440659	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-5658442	Regulation of RAS by GAPs	5/76	67/8828	0.000263760224698358	0.00202765672736863	0.00126674318440659	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-68867	Assembly of the pre-replicative complex	5/76	67/8828	0.000263760224698358	0.00202765672736863	0.00126674318440659	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	5/76	67/8828	0.000263760224698358	0.00202765672736863	0.00126674318440659	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-8948751	Regulation of PTEN stability and activity	5/76	68/8828	0.000282797047191223	0.00212963490639921	0.00133045227357417	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-68949	Orc1 removal from chromatin	5/76	70/8828	0.000323984412442844	0.00234412251355705	0.00146444966615032	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-69202	Cyclin E associated events during G1/S transition 	5/76	70/8828	0.000323984412442844	0.00234412251355705	0.00146444966615032	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	5/76	72/8828	0.000369566894761248	0.00243518186012322	0.00152133740512619	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	5/76	72/8828	0.000369566894761248	0.00243518186012322	0.00152133740512619	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-5687128	MAPK6/MAPK4 signaling	5/76	72/8828	0.000369566894761248	0.00243518186012322	0.00152133740512619	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-69017	CDK-mediated phosphorylation and removal of Cdc6	5/76	72/8828	0.000369566894761248	0.00243518186012322	0.00152133740512619	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-69656	Cyclin A:Cdk2-associated events at S phase entry	5/76	72/8828	0.000369566894761248	0.00243518186012322	0.00152133740512619	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	5/76	73/8828	0.000394099562120399	0.00255127611267416	0.00159386526508527	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-1168372	Downstream signaling events of B Cell Receptor (BCR)	5/76	74/8828	0.000419843928295127	0.00267107602656728	0.00166870817235268	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	5/76	75/8828	0.000446838667892768	0.00274805780754052	0.00171680119769327	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	5/76	75/8828	0.000446838667892768	0.00274805780754052	0.00171680119769327	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	5/76	76/8828	0.000475122933712298	0.00287410430393177	0.00179554654845545	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-8878159	Transcriptional regulation by RUNX3	5/76	78/8828	0.000535718981647084	0.00318839200367377	0.00199189230867082	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-5683826	Surfactant metabolism	3/76	20/8828	0.000629139472693929	0.00368495976863587	0.00230211436123593	Napsa/Adora2b/Ctsh	3
tdT_4Day	cluster_6_up	R-MMU-5632684	Hedgehog 'on' state	5/76	82/8828	0.000674158657595783	0.00382714684081298	0.00239094325527897	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-69002	DNA Replication Pre-Initiation	5/76	82/8828	0.000674158657595783	0.00382714684081298	0.00239094325527897	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-174143	APC/C-mediated degradation of cell cycle proteins	5/76	83/8828	0.000712603768985539	0.00386692339346564	0.00241579296296955	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-202424	Downstream TCR signaling	5/76	83/8828	0.000712603768985539	0.00386692339346564	0.00241579296296955	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-453276	Regulation of mitotic cell cycle	5/76	83/8828	0.000712603768985539	0.00386692339346564	0.00241579296296955	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-2029485	Role of phospholipids in phagocytosis	3/76	21/8828	0.000729468043326026	0.00390106823170005	0.00243712435527688	Fcgr1/Pld4/Fcgr4	3
tdT_4Day	cluster_6_up	R-MMU-4086400	PCP/CE pathway	5/76	86/8828	0.000837823213216354	0.00441652522395478	0.00275914712322378	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-69052	Switching of origins to a post-replicative state	5/76	89/8828	0.000978782266478745	0.00508691065254446	0.00317795873030163	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-2262752	Cellular responses to stress	11/76	431/8828	0.00107163460095761	0.00549212732990777	0.0034311107837678	Psmb10/Psmb8/Cybb/Psme1/Capza2/Psme2/Cyba/Psmb9/Ncf4/Hspa8/Hif1a	11
tdT_4Day	cluster_6_up	R-MMU-5668599	RHO GTPases Activate NADPH Oxidases	3/76	24/8828	0.00108970337107572	0.0055082266291362	0.00344116854023913	Cybb/Cyba/Ncf4	3
tdT_4Day	cluster_6_up	R-MMU-8953897	Cellular responses to external stimuli	11/76	433/8828	0.00111282315694222	0.00554907763394159	0.00346668949317703	Psmb10/Psmb8/Cybb/Psme1/Capza2/Psme2/Cyba/Psmb9/Ncf4/Hspa8/Hif1a	11
tdT_4Day	cluster_6_up	R-MMU-5689603	UCH proteinases	5/76	96/8828	0.00137566781032258	0.00667922923696094	0.00417273200083995	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-9020702	Interleukin-1 signaling	5/76	96/8828	0.00137566781032258	0.00667922923696094	0.00417273200083995	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-5668541	TNFR2 non-canonical NF-kB pathway	5/76	97/8828	0.0014408048835087	0.00690463638980143	0.00431355118917847	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-2029482	Regulation of actin dynamics for phagocytic cup formation	4/76	58/8828	0.00151390580299237	0.0071619389910793	0.00447429650277098	Fcgr1/Arpc1b/Actr3/Fcgr4	4
tdT_4Day	cluster_6_up	R-MMU-202403	TCR signaling	5/76	100/8828	0.00164989907831393	0.00761015949872301	0.00475431444935199	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-382556	ABC-family proteins mediated transport	5/76	100/8828	0.00164989907831393	0.00761015949872301	0.00475431444935199	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-5610787	Hedgehog 'off' state	5/76	104/8828	0.0019623858317863	0.00893975767813757	0.00558495772789082	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	5/76	106/8828	0.00213392956030651	0.00960268302137929	0.00599910877672818	Ifitm3/Itga4/H2-T23/H2-T22/Fcgr4	5
tdT_4Day	cluster_6_up	R-MMU-913531	Interferon Signaling	4/76	64/8828	0.00218076774858194	0.00969522047261126	0.00605691993582047	Isg15/Ube2l6/Ptpn1/Ifngr1	4
tdT_4Day	cluster_6_up	R-MMU-446652	Interleukin-1 family signaling	5/76	108/8828	0.00231618722326687	0.0100616232170386	0.00628582366147895	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-3299685	Detoxification of Reactive Oxygen Species	3/76	31/8828	0.00231771808522569	0.0100616232170386	0.00628582366147895	Cybb/Cyba/Ncf4	3
tdT_4Day	cluster_6_up	R-MMU-6807070	PTEN Regulation	5/76	112/8828	0.00271439571451014	0.0116466513797005	0.00727604236814837	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-69239	Synthesis of DNA	5/76	115/8828	0.00304406701256501	0.0129110428463964	0.00806594888991816	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-75892	Platelet Adhesion to exposed collagen	2/76	10/8828	0.00314760151358376	0.013198465437641	0.00824551114204358	Fcer1g/Lyn	2
tdT_4Day	cluster_6_up	R-MMU-1257604	PIP3 activates AKT signaling	7/76	230/8828	0.00353397403553642	0.014636464313405	0.00914387586545629	Psmb10/Psmb8/Nrg1/Psme1/Psme2/Psmb9/Ppp2ca	7
tdT_4Day	cluster_6_up	R-MMU-1222556	ROS and RNS production in phagocytes	3/76	36/8828	0.00356986934473293	0.014636464313405	0.00914387586545629	Cybb/Cyba/Ncf4	3
tdT_4Day	cluster_6_up	R-MMU-982772	Growth hormone receptor signaling	2/76	11/8828	0.00382567207541403	0.0154192876688481	0.00963293110676861	Lyn/Ptpn1	2
tdT_4Day	cluster_6_up	R-MMU-3928662	EPHB-mediated forward signaling	3/76	37/8828	0.00386102492337796	0.0154192876688481	0.00963293110676861	Arpc1b/Lyn/Actr3	3
tdT_4Day	cluster_6_up	R-MMU-5673001	RAF/MAP kinase cascade	7/76	234/8828	0.00388616193279912	0.0154192876688481	0.00963293110676861	Psmb10/Psmb8/Nrg1/Psme1/Psme2/Psmb9/Ppp2ca	7
tdT_4Day	cluster_6_up	R-MMU-3858494	Beta-catenin independent WNT signaling	5/76	123/8828	0.00406389547731613	0.0157850255908385	0.00986141949620203	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-69306	DNA Replication	5/76	123/8828	0.00406389547731613	0.0157850255908385	0.00986141949620203	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-69275	G2/M Transition	6/76	179/8828	0.00431948672425648	0.0166030270963609	0.0103724516733791	Psmb10/Psmb8/Psme1/Psme2/Psmb9/Ppp2ca	6
tdT_4Day	cluster_6_up	R-MMU-5684996	MAPK1/MAPK3 signaling	7/76	240/8828	0.00446387582939723	0.0168459187495595	0.0105241939984411	Psmb10/Psmb8/Nrg1/Psme1/Psme2/Psmb9/Ppp2ca	7
tdT_4Day	cluster_6_up	R-MMU-453274	Mitotic G2-G2/M phases	6/76	181/8828	0.00455970360291914	0.0168459187495595	0.0105241939984411	Psmb10/Psmb8/Psme1/Psme2/Psmb9/Ppp2ca	6
tdT_4Day	cluster_6_up	R-MMU-5689880	Ub-specific processing proteases	6/76	181/8828	0.00455970360291914	0.0168459187495595	0.0105241939984411	Psmb10/Psmb8/Psme1/Psme2/Psmb9/Hif1a	6
tdT_4Day	cluster_6_up	R-MMU-75205	Dissolution of Fibrin Clot	2/76	12/8828	0.00456528963402696	0.0168459187495595	0.0105241939984411	S100a10/Plaur	2
tdT_4Day	cluster_6_up	R-MMU-2467813	Separation of Sister Chromatids	6/76	183/8828	0.00480966614683989	0.0175719485958804	0.0109777684852312	Psmb10/Psmb8/Psme1/Psme2/Psmb9/Ppp2ca	6
tdT_4Day	cluster_6_up	R-MMU-9607240	FLT3 Signaling	7/76	248/8828	0.00533286721189113	0.0192215773697375	0.0120083452973114	Psmb10/Psmb8/Nrg1/Psme1/Psme2/Psmb9/Ppp2ca	7
tdT_4Day	cluster_6_up	R-MMU-444473	Formyl peptide receptors bind formyl peptides and many other ligands	2/76	13/8828	0.00536537254494028	0.0192215773697375	0.0120083452973114	Ccl9/Ccl6	2
tdT_4Day	cluster_6_up	R-MMU-163125	Post-translational modification: synthesis of GPI-anchored proteins	4/76	83/8828	0.00557868154397898	0.0197935912473869	0.0123657009932328	Ly6e/Cd52/Plaur/Fcgr4	4
tdT_4Day	cluster_6_up	R-MMU-5358351	Signaling by Hedgehog	5/76	135/8828	0.00602208150593039	0.0210731255350842	0.0131650677283795	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-9006925	Intracellular signaling by second messengers	7/76	255/8828	0.00619290828537101	0.0210731255350842	0.0131650677283795	Psmb10/Psmb8/Nrg1/Psme1/Psme2/Psmb9/Ppp2ca	7
tdT_4Day	cluster_6_up	R-MMU-68882	Mitotic Anaphase	6/76	193/8828	0.00621382441357363	0.0210731255350842	0.0131650677283795	Psmb10/Psmb8/Psme1/Psme2/Psmb9/Ppp2ca	6
tdT_4Day	cluster_6_up	R-MMU-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	2/76	14/8828	0.00622485280033652	0.0210731255350842	0.0131650677283795	Fcer1g/Lyn	2
tdT_4Day	cluster_6_up	R-MMU-74217	Purine salvage	2/76	14/8828	0.00622485280033652	0.0210731255350842	0.0131650677283795	Pnp/Aprt	2
tdT_4Day	cluster_6_up	R-MMU-2555396	Mitotic Metaphase and Anaphase	6/76	194/8828	0.00636908360563652	0.021365380458908	0.0133476488960229	Psmb10/Psmb8/Psme1/Psme2/Psmb9/Ppp2ca	6
tdT_4Day	cluster_6_up	R-MMU-5683057	MAPK family signaling cascades	7/76	262/8828	0.00715303572482388	0.0237790106527929	0.0148555222734607	Psmb10/Psmb8/Nrg1/Psme1/Psme2/Psmb9/Ppp2ca	7
tdT_4Day	cluster_6_up	R-MMU-449147	Signaling by Interleukins	7/76	263/8828	0.0072987622898458	0.0240468150442241	0.015022828397333	Psmb10/Psmb8/Psme1/Psme2/Lyn/Psmb9/Ppp2ca	7
tdT_4Day	cluster_6_up	R-MMU-69242	S Phase	5/76	142/8828	0.00743041026789827	0.0242639060960572	0.015158452246574	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-8848021	Signaling by PTK6	3/76	48/8828	0.0080332762238327	0.0257763384921241	0.0161033180139072	Nrg1/Ptpn1/Hif1a	3
tdT_4Day	cluster_6_up	R-MMU-9006927	Signaling by Non-Receptor Tyrosine Kinases	3/76	48/8828	0.0080332762238327	0.0257763384921241	0.0161033180139072	Nrg1/Ptpn1/Hif1a	3
tdT_4Day	cluster_6_up	R-MMU-201681	TCF dependent signaling in response to WNT	6/76	218/8828	0.0110061532330015	0.035010952956703	0.0218724823777434	Psmb10/Psmb8/Psme1/Psme2/Psmb9/Ppp2ca	6
tdT_4Day	cluster_6_up	R-MMU-8951664	Neddylation	6/76	219/8828	0.0112403948208277	0.0354504759733795	0.0221470667184998	Psmb10/Psmb8/Psme1/Psme2/Psmb9/Hif1a	6
tdT_4Day	cluster_6_up	R-MMU-2132295	MHC class II antigen presentation	4/76	105/8828	0.0125976684481962	0.0393944038761389	0.0246109669059319	Capza2/Ctss/Ctsc/Ctsh	4
tdT_4Day	cluster_6_up	R-MMU-69481	G2/M Checkpoints	5/76	163/8828	0.0130099128825303	0.0403416626357451	0.0252027502987539	Psmb10/Psmb8/Psme1/Psme2/Psmb9	5
tdT_4Day	cluster_6_up	R-MMU-140875	Common Pathway of Fibrin Clot Formation	2/76	21/8828	0.0138174228469643	0.0421374300043786	0.0263246246497188	F10/F13a1	2
tdT_4Day	cluster_6_up	R-MMU-389513	CTLA4 inhibitory signaling	2/76	21/8828	0.0138174228469643	0.0421374300043786	0.0263246246497188	Lyn/Ppp2ca	2
tdT_4Day	cluster_7_down	R-MMU-114608	Platelet degranulation 	12/118	115/8828	3.58249071968075e-08	8.33964982206707e-06	6.6144152463032e-06	Pf4/Cd63/Fn1/App/Selenop/F13a1/Ecm1/Sparc/Cd9/Psap/Aldoa/Plek	12
tdT_4Day	cluster_7_down	R-MMU-76005	Response to elevated platelet cytosolic Ca2+	12/118	120/8828	5.79142348754658e-08	8.33964982206707e-06	6.6144152463032e-06	Pf4/Cd63/Fn1/App/Selenop/F13a1/Ecm1/Sparc/Cd9/Psap/Aldoa/Plek	12
tdT_4Day	cluster_7_down	R-MMU-1474228	Degradation of the extracellular matrix	12/118	130/8828	1.41537921803861e-07	1.35876404931707e-05	1.07767470285747e-05	Ctsd/Ctsl/Ctsb/Spp1/Cd44/Fn1/Mmp9/Col1a1/Col3a1/Adam8/Col1a2/Mmp14	12
tdT_4Day	cluster_7_down	R-MMU-1442490	Collagen degradation	8/118	55/8828	5.78626586998519e-07	3.84290933156421e-05	3.04792150931811e-05	Ctsd/Ctsl/Ctsb/Mmp9/Col1a1/Col3a1/Col1a2/Mmp14	8
tdT_4Day	cluster_7_down	R-MMU-76002	Platelet activation, signaling and aggregation	15/118	241/8828	6.6717175895212e-07	3.84290933156421e-05	3.04792150931811e-05	Pf4/Cd63/Fn1/App/Selenop/Rhob/F13a1/Ecm1/Sparc/Cd9/Col1a1/Psap/Col1a2/Aldoa/Plek	15
tdT_4Day	cluster_7_down	R-MMU-380108	Chemokine receptors bind chemokines	8/118	60/8828	1.15016259484052e-06	5.52078045523449e-05	4.37868917684899e-05	Cxcl2/Pf4/Ccl7/Ccl3/Ccl4/Cxcl3/Cxcl1/Ccrl2	8
tdT_4Day	cluster_7_down	R-MMU-375276	Peptide ligand-binding receptors	13/118	194/8828	1.71905307696466e-06	7.0726755166546e-05	5.60954161956889e-05	Cxcl2/C5ar1/Pf4/Ccl6/Ccl7/C3ar1/Ccl3/App/Ccl4/Cxcl3/Cxcl1/Psap/Ccrl2	13
tdT_4Day	cluster_7_down	R-MMU-3299685	Detoxification of Reactive Oxygen Species	6/118	31/8828	2.81327076475116e-06	9.33219988547962e-05	7.40163514308874e-05	Txn1/Prdx5/Sod2/P4hb/Gsr/Ero1l	6
tdT_4Day	cluster_7_down	R-MMU-1474244	Extracellular matrix organization	15/118	271/8828	2.91631246421238e-06	9.33219988547962e-05	7.40163514308874e-05	Ctsd/Ctsl/Ctsb/Spp1/Cd44/Fn1/App/Mmp9/Sparc/P4hb/Col1a1/Col3a1/Adam8/Col1a2/Mmp14	15
tdT_4Day	cluster_7_down	R-MMU-977606	Regulation of Complement cascade	6/118	38/8828	9.77350961196132e-06	0.000281477076824486	0.000223247535346906	C5ar1/C1qb/C3ar1/C1qa/C1qc/Cd81	6
tdT_4Day	cluster_7_down	R-MMU-202733	Cell surface interactions at the vascular wall	9/118	110/8828	1.50239466239147e-05	0.000393354238880676	0.000311980518410478	Pf4/Cd44/Fn1/Cd84/Col1a1/Col1a2/Trem1/Slc16a3/Slc7a11	9
tdT_4Day	cluster_7_down	R-MMU-3000178	ECM proteoglycans	6/118	44/8828	2.34103592562007e-05	0.000561848622148818	0.000445618241982067	Fn1/App/Sparc/Col1a1/Col3a1/Col1a2	6
tdT_4Day	cluster_7_down	R-MMU-166658	Complement cascade	6/118	49/8828	4.39201194745994e-05	0.000972999569898818	0.000771713840160978	C5ar1/C1qb/C3ar1/C1qa/C1qc/Cd81	6
tdT_4Day	cluster_7_down	R-MMU-2173782	Binding and Uptake of Ligands by Scavenger Receptors	5/118	31/8828	5.04312849893556e-05	0.00103744357692389	0.000822826228773696	Apoe/Lrp1/Hp/Msr1/Sparc	5
tdT_4Day	cluster_7_down	R-MMU-168898	Toll-like Receptor Cascades	9/118	134/8828	7.22182873266902e-05	0.00138659111667245	0.00109974514736083	Ctsl/Ctsb/Cd14/S100a8/App/S100a9/Jun/Lgmn/Nfkbia	9
tdT_4Day	cluster_7_down	R-MMU-1474290	Collagen formation	7/118	81/8828	9.79405140180953e-05	0.00176292925232572	0.0013982297067057	Ctsl/Ctsb/Mmp9/P4hb/Col1a1/Col3a1/Col1a2	7
tdT_4Day	cluster_7_down	R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	6/118	57/8828	0.000104482698478037	0.00177005983303968	0.00140388517459653	Ctsl/Ctsb/Mmp9/Col1a1/Col3a1/Col1a2	6
tdT_4Day	cluster_7_down	R-MMU-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	8/118	116/8828	0.000153367223742339	0.00245387557987742	0.00194623903813377	Apoe/Spp1/Fn1/App/Lgals1/P4hb/Ckap4/Igfbp6	8
tdT_4Day	cluster_7_down	R-MMU-373076	Class A/1 (Rhodopsin-like receptors)	13/118	304/8828	0.000199932549729956	0.00303055654327513	0.00240362123498064	Cxcl2/C5ar1/Pf4/Ccl6/Ccl7/C3ar1/Ccl3/App/Ccl4/Cxcl3/Cxcl1/Psap/Ccrl2	13
tdT_4Day	cluster_7_down	R-MMU-844456	The NLRP3 inflammasome	3/118	10/8828	0.000260892316843509	0.00375684936254652	0.00297966488184428	Txn1/Nlrp3/Txnip	3
tdT_4Day	cluster_7_down	R-MMU-216083	Integrin cell surface interactions	6/118	71/8828	0.00035425730681819	0.0047291416844891	0.003750817783385	Spp1/Cd44/Fn1/Col1a1/Col3a1/Col1a2	6
tdT_4Day	cluster_7_down	R-MMU-8874081	MET activates PTK2 signaling	4/118	26/8828	0.000361253878676251	0.0047291416844891	0.003750817783385	Fn1/Col1a1/Col3a1/Col1a2	4
tdT_4Day	cluster_7_down	R-MMU-1679131	Trafficking and processing of endosomal TLR	3/118	12/8828	0.000469038814035722	0.00587318167140382	0.00465818867943943	Ctsl/Ctsb/Lgmn	3
tdT_4Day	cluster_7_down	R-MMU-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	7/118	106/8828	0.000521634540450279	0.00625961448540335	0.00496467961744345	Trem2/Lilr4b/Col1a1/Col3a1/Col1a2/Trem1/Cd81	7
tdT_4Day	cluster_7_down	R-MMU-8957275	Post-translational protein phosphorylation	7/118	110/8828	0.000651916670278773	0.00751008004161146	0.00595645968212605	Apoe/Spp1/Fn1/App/Lgals1/P4hb/Ckap4	7
tdT_4Day	cluster_7_down	R-MMU-500792	GPCR ligand binding	14/118	391/8828	0.00069074698462059	0.00765135121425884	0.00606850589727401	Cxcl2/C5ar1/Pf4/Ccl6/Ccl7/C3ar1/Ccl3/App/Adgre1/Ccl4/Cxcl3/Cxcl1/Psap/Ccrl2	14
tdT_4Day	cluster_7_down	R-MMU-166786	Creation of C4 and C2 activators	3/118	14/8828	0.000761033041385225	0.0078277684256766	0.00620842744287947	C1qb/C1qa/C1qc	3
tdT_4Day	cluster_7_down	R-MMU-622312	Inflammasomes	3/118	14/8828	0.000761033041385225	0.0078277684256766	0.00620842744287947	Txn1/Nlrp3/Txnip	3
tdT_4Day	cluster_7_down	R-MMU-418594	G alpha (i) signalling events	13/118	363/8828	0.00107928146101512	0.0107183814059433	0.00850105542795939	Cxcl2/Apoe/C5ar1/Pf4/Ccl6/C3ar1/App/Lrp1/Ccl4/Cxcl3/Cxcl1/Ccr1/Psap	13
tdT_4Day	cluster_7_down	R-MMU-8875878	MET promotes cell motility	4/118	36/8828	0.0012841972256395	0.0123282933661392	0.00977792273557092	Fn1/Col1a1/Col3a1/Col1a2	4
tdT_4Day	cluster_7_down	R-MMU-5686938	Regulation of TLR by endogenous ligand	3/118	18/8828	0.00164079559872379	0.0147671603885141	0.0117122580566797	Cd14/S100a8/S100a9	3
tdT_4Day	cluster_7_down	R-MMU-8963898	Plasma lipoprotein assembly	3/118	18/8828	0.00164079559872379	0.0147671603885141	0.0117122580566797	Apoe/Abca1/P4hb	3
tdT_4Day	cluster_7_down	R-MMU-3000171	Non-integrin membrane-ECM interactions	4/118	39/8828	0.0017387870769767	0.015174869035433	0.0120356234674304	Fn1/Col1a1/Col3a1/Col1a2	4
tdT_4Day	cluster_7_down	R-MMU-166663	Initial triggering of complement	3/118	20/8828	0.00224809914945195	0.0190427222071224	0.0151033286511168	C1qb/C1qa/C1qc	3
tdT_4Day	cluster_7_down	R-MMU-2132295	MHC class II antigen presentation	6/118	105/8828	0.0027571250610975	0.0226872005027452	0.0179938688197942	Ctsd/Ctsl/Ctsb/Lgmn/Rab7/Ctsc	6
tdT_4Day	cluster_7_down	R-MMU-499943	Interconversion of nucleotide di- and triphosphates	3/118	27/8828	0.00538926127057882	0.0431140901646306	0.0341950203425615	Txn1/Glrx/Gsr	3
tdT_4Day	cluster_7_up	R-MMU-72689	Formation of a pool of free 40S subunits	49/144	100/8828	1.58268833379741e-63	8.6731320692098e-61	6.54733173876191e-61	Rps11/Rps4x/Rpsa/Rps16/Rps24/Rps7/Rpl19/Rpl18/Rpl13/Rpl39/Rps5/Rpl8/Rps9/Rps27a/Rpl35a/Rpl18a/Eif3f/Rps27/Rps3a1/Rpl9/Rpl11/Rps15a/Rpl34/Rps13/Rpl23/Rps19/Rpl27a/Rpl30/Rpl26/Rpl14/Rpl28/Rpl32/Rps3/Rplp0/Rpl27/Rps18/Rpl6/Rps26/Eif3h/Rps14/Rpl15/Rpl10/Rpl7/Rps23/Rps10/Rps20/Rps6/Rpl3/Rpl29	49
tdT_4Day	cluster_7_up	R-MMU-1799339	SRP-dependent cotranslational protein targeting to membrane	47/144	91/8828	2.78182799212628e-62	7.62220869842599e-60	5.75399158371382e-60	Rps11/Rps4x/Rpsa/Rps16/Rps24/Rps7/Rpl19/Rpl18/Rpl13/Rpl39/Rps5/Rpl8/Rps9/Rps27a/Rpl35a/Rpl18a/Rps27/Rps3a1/Rpl9/Rpl11/Rps15a/Rpl34/Rps13/Rpl23/Rps19/Rpl27a/Rpl30/Rpl26/Rpl14/Rpl28/Rpl32/Rps3/Rplp0/Rpl27/Rps18/Rpl6/Rps26/Rps14/Rpl15/Rpl10/Rpl7/Rps23/Rps10/Rps20/Rps6/Rpl3/Rpl29	47
tdT_4Day	cluster_7_up	R-MMU-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	47/144	93/8828	1.12496539099582e-61	2.05493678088571e-59	1.55126806547845e-59	Rps11/Rps4x/Rpsa/Rps16/Rps24/Rps7/Rpl19/Rpl18/Rpl13/Rpl39/Rps5/Rpl8/Rps9/Rps27a/Rpl35a/Rpl18a/Rps27/Rps3a1/Rpl9/Rpl11/Rps15a/Rpl34/Rps13/Rpl23/Rps19/Rpl27a/Rpl30/Rpl26/Rpl14/Rpl28/Rpl32/Rps3/Rplp0/Rpl27/Rps18/Rpl6/Rps26/Rps14/Rpl15/Rpl10/Rpl7/Rps23/Rps10/Rps20/Rps6/Rpl3/Rpl29	47
